eid,globTime
59887,3287.27
59887,3287.27
59887,3287.27
59887,3287.27
59890,4933.16
59890,4933.16
59890,4933.16
59890,4933.16
59890,4933.16
59890,4933.16
59890,4933.16
59891,4385.27
59891,4385.27
59891,4385.27
59891,4385.27
59891,4385.27
59891,4385.27
59891,4385.27
59891,4385.27
59891,4385.27
59891,4385.27
59891,4385.27
59891,4385.27
59891,4385.27
59891,4385.27
59895,1881.9
59895,1881.9
59895,1881.9
59895,1881.9
59895,1881.9
59895,1881.9
59895,1881.9
59895,1881.9
59896,86.8896
59896,86.8896
59896,86.8897
59896,86.8897
59896,86.89
59896,86.8903
59896,86.8904
59896,86.8906
59896,86.8906
59896,86.8906
59896,86.8906
59906,4701.17
59906,4701.17
59906,4701.17
59906,4701.17
59906,4701.18
59906,4701.18
59911,412.61
59911,412.61
59911,412.611
59911,412.611
59911,412.611
59912,677.872
59912,677.872
59912,677.872
59912,677.872
59912,677.873
59912,677.873
59912,677.873
59912,677.873
59912,677.873
59912,677.873
59915,5942.49
59915,5942.49
59915,5942.49
59915,5942.49
59915,5942.49
59917,509.809
59917,509.809
59917,509.809
59917,509.81
59917,509.81
59917,509.81
59917,509.81
59917,509.81
59917,509.81
59917,509.81
59917,509.81
59917,509.81
59920,379.999
59920,379.999
59920,379.999
59920,379.999
59920,380
59920,380
59920,380
59920,380
59920,380
59920,380
59920,380.001
59920,380.001
59920,380.001
59920,380.001
59920,380.001
59920,380.001
59920,380.001
59920,380.001
59920,380.001
59920,380.002
59920,380.002
59920,380.003
59920,380.003
59920,380.003
59920,380.003
59920,380.004
59920,380.004
59920,380.004
59920,380.004
59921,741.44
59921,741.44
59921,741.44
59921,741.44
59921,741.441
59921,741.441
59921,741.441
59927,3119.64
59927,3119.64
59927,3119.64
59927,3119.64
59927,3119.64
59927,3119.64
59928,1079.23
59928,1079.23
59928,1079.23
59928,1079.23
59928,1079.23
59928,1079.23
59928,1079.23
59928,1079.23
59929,798.658
59929,798.658
59929,798.658
59929,798.658
59929,798.658
59929,798.658
59929,798.658
59929,798.658
59929,798.658
59929,798.658
59933,4179.23
59933,4179.23
59933,4179.23
59933,4179.23
59933,4179.23
59933,4179.23
59933,4179.23
59935,2892.16
59935,2892.16
59935,2892.16
59935,2892.16
59935,2892.16
59935,2892.16
59935,2892.16
59936,1907.25
59936,1907.25
59936,1907.25
59936,1907.25
59936,1907.25
59936,1907.25
59936,1907.25
59936,1907.25
59936,1907.25
59936,1907.25
59936,1907.25
59936,1907.25
59936,1907.25
59937,1829.26
59937,1829.26
59937,1829.26
59937,1829.26
59937,1829.26
59937,1829.26
59937,1829.26
59937,1829.26
59937,1829.26
59937,1829.26
59937,1829.26
59937,1829.26
59939,1426.27
59939,1426.27
59939,1426.27
59939,1426.27
59939,1426.27
59939,1426.27
59939,1426.28
59939,1426.28
59939,1426.28
59944,993.825
59944,993.825
59944,993.825
59944,993.825
59944,993.825
59944,993.825
59944,993.825
59944,993.825
59947,1104.63
59947,1104.63
59947,1104.63
59947,1104.63
59947,1104.63
59947,1104.63
59947,1104.63
59947,1104.63
59947,1104.63
59948,743.24
59948,743.24
59948,743.24
59948,743.241
59948,743.241
59948,743.241
59948,743.241
59949,2477.77
59949,2477.77
59949,2477.77
59949,2477.77
59949,2477.77
59949,2477.77
59951,450.418
59951,450.418
59951,450.418
59951,450.418
59951,450.418
59951,450.418
59951,450.418
59951,450.418
59953,1462.75
59953,1462.75
59953,1462.75
59953,1462.75
59953,1462.75
59953,1462.75
59953,1462.75
59954,52.0193
59954,52.0194
59954,52.0196
59954,52.0196
59959,1537.83
59959,1537.83
59959,1537.83
59959,1537.83
59959,1537.83
59959,1537.83
59959,1537.83
59959,1537.83
59960,2428.31
59960,2428.31
59960,2428.31
59960,2428.31
59960,2428.31
59960,2428.31
59960,2428.31
59960,2428.31
59960,2428.31
59960,2428.31
59960,2428.31
59960,2428.31
59960,2428.31
59960,2428.32
59960,2428.32
59960,2428.32
59960,2428.32
59960,2428.32
59960,2428.32
59960,2428.32
59962,4808.89
59962,4808.89
59962,4808.89
59962,4808.89
59962,4808.89
59962,4808.89
59962,4808.89
59962,4808.89
59962,4808.89
59965,2373.2
59965,2373.2
59965,2373.2
59965,2373.2
59965,2373.2
59965,2373.2
59965,2373.2
59965,2373.2
59966,118.173
59966,118.173
59966,118.173
59966,118.173
59966,118.173
59966,118.174
59966,118.174
59966,118.174
59971,710.303
59971,710.303
59971,710.303
59971,710.303
59971,710.303
59971,710.303
59971,710.303
59972,703.394
59972,703.394
59972,703.394
59972,703.394
59972,703.395
59972,703.395
59972,703.395
59972,703.395
59972,703.395
59972,703.395
59972,703.395
59972,703.396
59972,703.396
59972,703.396
59972,703.396
59972,703.396
59972,703.396
59972,703.396
59972,703.396
59972,703.396
59972,703.396
59972,703.396
59972,703.397
59974,227.72
59974,227.72
59974,227.72
59974,227.72
59974,227.721
59976,532.565
59976,532.565
59976,532.565
59976,532.565
59976,532.565
59978,2562.44
59978,2562.44
59978,2562.44
59978,2562.44
59978,2562.44
59978,2562.44
59978,2562.44
59979,713.875
59979,713.876
59979,713.876
59979,713.876
59979,713.876
59979,713.877
59979,713.877
59979,713.877
59982,1283.19
59982,1283.19
59982,1283.19
59982,1283.19
59982,1283.19
59982,1283.19
59982,1283.19
59982,1283.19
59982,1283.19
59983,1709.23
59983,1709.23
59983,1709.23
59983,1709.23
59983,1709.23
59983,1709.23
59983,1709.23
59984,243.266
59984,243.266
59984,243.267
59984,243.267
59984,243.267
59984,243.267
59984,243.267
59984,243.267
59988,1761.14
59988,1761.14
59988,1761.14
59988,1761.14
59988,1761.14
59988,1761.14
59988,1761.14
59988,1761.14
59988,1761.14
59988,1761.14
59988,1761.14
59992,2150.6
59992,2150.6
59992,2150.6
59992,2150.6
59992,2150.6
59992,2150.6
59992,2150.6
59992,2150.6
59992,2150.6
59992,2150.6
59996,472.867
59996,472.867
59996,472.867
59996,472.868
59996,472.868
59996,472.868
59996,472.868
59999,910.291
59999,910.291
59999,910.291
59999,910.291
59999,910.291
59999,910.292
59999,910.292
60007,2758.4
60007,2758.4
60007,2758.4
60007,2758.4
60007,2758.4
60007,2758.4
60007,2758.4
60007,2758.4
60008,4450.14
60008,4450.14
60008,4450.14
60008,4450.14
60008,4450.14
60008,4450.14
60008,4450.14
60008,4450.14
60008,4450.14
60009,481.795
60009,481.795
60009,481.796
60009,481.796
60009,481.796
60009,481.796
60010,4386.43
60010,4386.43
60010,4386.43
60010,4386.43
60010,4386.43
60015,271.243
60015,271.244
60015,271.244
60015,271.244
60015,271.244
60015,271.244
60015,271.244
60015,271.244
60015,271.244
60017,39.8531
60017,39.8531
60017,39.8531
60017,39.8532
60017,39.8533
60017,39.8534
60017,39.8535
60017,39.8537
60017,39.8537
60018,399.723
60018,399.723
60018,399.723
60018,399.723
60018,399.723
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60021,1623
60023,3932.64
60023,3932.64
60023,3932.64
60023,3932.64
60023,3932.64
60024,5592.33
60024,5592.33
60024,5592.33
60024,5592.33
60024,5592.33
60024,5592.33
60027,1420.78
60027,1420.78
60027,1420.78
60027,1420.78
60027,1420.78
60027,1420.78
60027,1420.78
60027,1420.78
60027,1420.78
60028,769.394
60028,769.394
60028,769.394
60028,769.394
60028,769.394
60028,769.394
60028,769.394
60030,2535.22
60030,2535.22
60030,2535.22
60030,2535.22
60030,2535.22
60030,2535.22
60030,2535.22
60030,2535.22
60030,2535.22
60030,2535.22
60030,2535.22
60030,2535.22
60030,2535.22
60033,8958.45
60033,8958.45
60033,8958.45
60033,8958.45
60033,8958.45
60033,8958.45
60033,8958.45
60033,8958.45
60035,2097.91
60035,2097.91
60035,2097.91
60035,2097.91
60035,2097.91
60035,2097.91
60035,2097.91
60036,2202.4
60036,2202.4
60036,2202.4
60036,2202.4
60036,2202.4
60036,2202.4
60036,2202.4
60036,2202.4
60036,2202.4
60040,5096.97
60040,5096.97
60040,5096.97
60040,5096.97
60040,5096.97
60040,5096.97
60040,5096.97
60040,5096.97
60040,5096.97
60040,5096.97
60041,243.164
60041,243.164
60041,243.164
60041,243.164
60042,6680.7
60042,6680.7
60042,6680.7
60042,6680.7
60042,6680.7
60042,6680.7
60042,6680.7
60051,505.65
60051,505.65
60051,505.65
60051,505.65
60051,505.65
60051,505.65
60051,505.65
60051,505.65
60053,2244.22
60053,2244.22
60053,2244.22
60053,2244.22
60053,2244.22
60054,3137.54
60054,3137.54
60054,3137.54
60054,3137.54
60054,3137.54
60054,3137.54
60060,6790.75
60060,6790.75
60060,6790.75
60060,6790.75
60060,6790.75
60060,6790.75
60060,6790.75
60061,75.8262
60061,75.8262
60061,75.8265
60061,75.8267
60061,75.8267
60061,75.8267
60062,993.011
60062,993.011
60062,993.011
60062,993.012
60062,993.012
60062,993.012
60062,993.012
60063,2173.52
60063,2173.52
60063,2173.52
60063,2173.52
60063,2173.52
60063,2173.52
60063,2173.52
60063,2173.52
60063,2173.52
60065,2983.89
60065,2983.89
60065,2983.89
60065,2983.89
60065,2983.89
60065,2983.89
60065,2983.89
60065,2983.89
60065,2983.89
60069,3330.59
60069,3330.59
60069,3330.59
60069,3330.59
60069,3330.59
60069,3330.59
60070,1456.65
60070,1456.65
60070,1456.65
60070,1456.65
60070,1456.65
60070,1456.65
60070,1456.65
60070,1456.65
60071,237.1
60071,237.1
60071,237.101
60071,237.101
60071,237.101
60071,237.101
60071,237.101
60071,237.101
60071,237.101
60071,237.102
60071,237.102
60071,237.103
60074,59.814
60074,59.8142
60074,59.8143
60074,59.8145
60074,59.8146
60074,59.8146
60083,51.4267
60083,51.427
60083,51.4271
60083,51.4271
60083,51.4275
60083,51.4275
60083,51.4275
60083,51.4275
60083,51.4275
60084,4064.81
60084,4064.81
60084,4064.81
60084,4064.81
60084,4064.81
60084,4064.81
60084,4064.81
60084,4064.81
60084,4064.81
60087,3530.12
60087,3530.12
60087,3530.12
60087,3530.12
60087,3530.12
60087,3530.12
60089,1395.69
60089,1395.69
60089,1395.69
60089,1395.69
60089,1395.69
60089,1395.69
60089,1395.69
60096,799.228
60096,799.228
60096,799.228
60096,799.229
60096,799.229
60096,799.229
60096,799.229
60097,469.73
60097,469.73
60097,469.73
60097,469.73
60097,469.731
60097,469.731
60100,7241.78
60100,7241.78
60100,7241.78
60100,7241.78
60100,7241.78
60100,7241.78
60100,7241.78
60100,7241.78
60101,586.578
60101,586.578
60101,586.579
60101,586.579
60101,586.579
60101,586.579
60101,586.579
60104,2878.69
60104,2878.69
60104,2878.69
60104,2878.69
60104,2878.69
60104,2878.69
60104,2878.69
60104,2878.69
60104,2878.69
60104,2878.69
60104,2878.69
60105,6167.8
60105,6167.8
60105,6167.8
60105,6167.8
60105,6167.8
60107,994.257
60107,994.257
60107,994.257
60107,994.257
60107,994.257
60107,994.257
60107,994.257
60108,281.304
60108,281.304
60108,281.304
60108,281.304
60108,281.304
60108,281.304
60108,281.304
60108,281.304
60111,497.028
60111,497.028
60111,497.028
60111,497.028
60111,497.029
60111,497.029
60111,497.029
60111,497.029
60116,786.881
60116,786.881
60116,786.881
60116,786.881
60116,786.882
60116,786.882
60116,786.882
60116,786.882
60116,786.882
60116,786.882
60117,522.435
60117,522.435
60117,522.435
60117,522.436
60117,522.436
60117,522.436
60117,522.436
60117,522.436
60117,522.436
60117,522.436
60117,522.436
60118,1593.28
60118,1593.28
60118,1593.28
60118,1593.28
60121,4757.2
60121,4757.2
60121,4757.2
60121,4757.2
60121,4757.2
60121,4757.2
60121,4757.2
60121,4757.2
60123,7053.64
60123,7053.64
60123,7053.64
60123,7053.64
60123,7053.64
60123,7053.64
60123,7053.64
60124,3428.21
60124,3428.21
60124,3428.21
60124,3428.21
60124,3428.21
60124,3428.21
60124,3428.21
60124,3428.21
60124,3428.21
60124,3428.21
60124,3428.21
60124,3428.21
60124,3428.21
60125,2968.05
60125,2968.05
60125,2968.05
60125,2968.05
60125,2968.05
60125,2968.05
60125,2968.05
60125,2968.05
60126,1387.27
60126,1387.27
60126,1387.27
60126,1387.27
60126,1387.27
60126,1387.27
60126,1387.27
60126,1387.27
60128,40.4449
60128,40.4449
60128,40.445
60128,40.4451
60128,40.4452
60128,40.4452
60131,1522.63
60131,1522.63
60131,1522.63
60131,1522.63
60131,1522.63
60131,1522.63
60131,1522.63
60134,2562.41
60134,2562.41
60134,2562.41
60134,2562.41
60134,2562.41
60138,104.589
60138,104.589
60138,104.589
60138,104.59
60138,104.59
60138,104.59
60140,5120.85
60140,5120.85
60140,5120.85
60140,5120.85
60140,5120.85
60140,5120.85
60140,5120.85
60144,423.642
60144,423.642
60144,423.642
60144,423.642
60144,423.643
60144,423.643
60145,934.25
60145,934.25
60145,934.25
60145,934.25
60145,934.25
60145,934.251
60145,934.251
60146,1054.07
60146,1054.07
60146,1054.07
60146,1054.07
60146,1054.07
60146,1054.07
60146,1054.07
60149,9083.31
60149,9083.31
60149,9083.31
60149,9083.31
60149,9083.31
60149,9083.31
60149,9083.31
60149,9083.31
60149,9083.31
60149,9083.31
60149,9083.31
60149,9083.31
60149,9083.31
60149,9083.31
60149,9083.31
60149,9083.31
60149,9083.31
60149,9083.31
60149,9083.32
60149,9083.32
60149,9083.32
60149,9083.32
60149,9083.32
60149,9083.32
60149,9083.32
60149,9083.32
60149,9083.32
60149,9083.32
60149,9083.32
60149,9083.32
60149,9083.32
60149,9083.32
60149,9083.32
60149,9083.32
60151,1596.54
60151,1596.54
60151,1596.54
60151,1596.54
60151,1596.54
60151,1596.54
60151,1596.54
60151,1596.54
60151,1596.54
60151,1596.54
60151,1596.54
60151,1596.54
60151,1596.54
60151,1596.54
60155,1361.55
60155,1361.55
60155,1361.55
60155,1361.55
60158,252.801
60158,252.801
60158,252.802
60158,252.802
60158,252.802
60158,252.802
60165,6693.59
60165,6693.59
60165,6693.59
60165,6693.59
60165,6693.59
60165,6693.59
60165,6693.59
60165,6693.59
60166,1212.6
60166,1212.6
60166,1212.6
60166,1212.61
60166,1212.61
60166,1212.61
60166,1212.61
60169,8130.31
60169,8130.31
60169,8130.31
60169,8130.31
60169,8130.31
60169,8130.31
60170,1703.38
60170,1703.38
60170,1703.38
60170,1703.38
60170,1703.38
60170,1703.38
60170,1703.38
60170,1703.38
60170,1703.38
60170,1703.38
60172,33.5967
60172,33.5969
60172,33.597
60172,33.5971
60172,33.5972
60173,2678.44
60173,2678.44
60173,2678.44
60173,2678.44
60173,2678.44
60174,318.227
60174,318.227
60174,318.228
60174,318.228
60174,318.228
60176,1568.85
60176,1568.85
60176,1568.85
60176,1568.85
60176,1568.85
60176,1568.85
60176,1568.85
60179,5447.13
60179,5447.13
60179,5447.13
60179,5447.13
60179,5447.13
60179,5447.13
60180,2464.06
60180,2464.06
60180,2464.06
60180,2464.06
60180,2464.06
60180,2464.06
60181,2828.97
60181,2828.97
60181,2828.97
60181,2828.97
60181,2828.97
60181,2828.97
60181,2828.97
60183,4306.67
60183,4306.67
60183,4306.67
60183,4306.67
60183,4306.67
60183,4306.67
60183,4306.67
60187,2688.98
60187,2688.98
60187,2688.98
60187,2688.98
60187,2688.98
60187,2688.98
60187,2688.98
60187,2688.98
60187,2688.98
60187,2688.98
60188,53.6577
60188,53.6579
60188,53.6579
60188,53.6579
60188,53.658
60188,53.6581
60189,2851.41
60189,2851.41
60189,2851.41
60189,2851.41
60189,2851.41
60189,2851.41
60189,2851.41
60189,2851.41
60190,2661.21
60190,2661.21
60190,2661.21
60190,2661.21
60190,2661.21
60190,2661.21
60190,2661.21
60190,2661.21
60190,2661.21
60190,2661.21
60190,2661.21
60190,2661.21
60190,2661.21
60191,547.365
60191,547.365
60191,547.365
60191,547.365
60191,547.365
60191,547.365
60191,547.365
60191,547.365
60200,284.456
60200,284.456
60200,284.456
60200,284.456
60200,284.456
60200,284.456
60200,284.456
60200,284.456
60200,284.457
60200,284.457
60200,284.457
60201,4702.08
60201,4702.08
60201,4702.08
60201,4702.08
60201,4702.08
60205,4217.83
60205,4217.83
60205,4217.83
60205,4217.83
60205,4217.83
60210,2922.65
60210,2922.65
60210,2922.65
60210,2922.65
60210,2922.65
60210,2922.65
60210,2922.65
60211,1918.25
60211,1918.25
60211,1918.25
60211,1918.25
60211,1918.25
60211,1918.25
60211,1918.25
60211,1918.25
60211,1918.25
60211,1918.25
60211,1918.25
60211,1918.25
60211,1918.25
60211,1918.25
60211,1918.25
60211,1918.25
60212,283.289
60212,283.289
60212,283.29
60212,283.29
60213,193.17
60213,193.17
60213,193.17
60213,193.17
60213,193.171
60213,193.172
60213,193.172
60213,193.172
60213,193.172
60213,193.172
60213,193.172
60216,2901.45
60216,2901.45
60216,2901.45
60216,2901.45
60216,2901.45
60219,611.828
60219,611.828
60219,611.828
60219,611.828
60219,611.828
60219,611.828
60219,611.828
60219,611.828
60221,4524.34
60221,4524.34
60221,4524.34
60221,4524.34
60221,4524.34
60221,4524.34
60221,4524.34
60221,4524.34
60222,1838.53
60222,1838.53
60222,1838.53
60222,1838.53
60222,1838.53
60222,1838.53
60222,1838.53
60222,1838.53
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60223,2157.58
60225,5959.98
60225,5959.98
60225,5959.98
60225,5959.98
60227,4943.71
60227,4943.71
60227,4943.71
60227,4943.71
60227,4943.71
60227,4943.71
60227,4943.71
60227,4943.71
60229,3571
60229,3571
60229,3571
60229,3571
60229,3571
60229,3571
60229,3571
60231,3470.49
60231,3470.49
60231,3470.49
60231,3470.49
60231,3470.49
60231,3470.49
60231,3470.49
60231,3470.49
60231,3470.49
60235,838.176
60235,838.176
60235,838.176
60235,838.176
60235,838.176
60235,838.176
60235,838.177
60235,838.177
60239,2357.89
60239,2357.89
60239,2357.89
60239,2357.89
60239,2357.89
60246,1327.48
60246,1327.48
60246,1327.48
60246,1327.48
60246,1327.48
60246,1327.49
60247,2847.64
60247,2847.64
60247,2847.64
60247,2847.64
60247,2847.64
60249,1058.09
60249,1058.09
60249,1058.09
60249,1058.09
60249,1058.09
60249,1058.09
60249,1058.09
60249,1058.09
60250,43.6977
60250,43.6977
60250,43.698
60250,43.698
60250,43.6981
60250,43.6982
60250,43.6983
60252,4695.55
60252,4695.55
60252,4695.55
60252,4695.55
60252,4695.55
60252,4695.55
60252,4695.55
60252,4695.55
60252,4695.55
60252,4695.55
60253,1268.32
60253,1268.32
60253,1268.32
60253,1268.32
60253,1268.32
60253,1268.32
60254,1050.12
60254,1050.12
60254,1050.12
60254,1050.12
60254,1050.12
60254,1050.12
60254,1050.12
60254,1050.12
60254,1050.12
60254,1050.12
60254,1050.12
60254,1050.12
60256,310.523
60256,310.523
60256,310.523
60256,310.523
60256,310.523
60256,310.523
60257,614.126
60257,614.126
60257,614.126
60257,614.127
60257,614.127
60257,614.127
60257,614.127
60257,614.127
60257,614.127
60257,614.128
60257,614.128
60257,614.128
60257,614.128
60257,614.129
60257,614.129
60257,614.129
60257,614.129
60257,614.129
60262,1476.14
60262,1476.14
60262,1476.14
60262,1476.14
60262,1476.14
60262,1476.14
60262,1476.14
60262,1476.14
60262,1476.14
60262,1476.14
60262,1476.14
60262,1476.14
60265,1178.78
60265,1178.78
60265,1178.78
60265,1178.78
60265,1178.78
60265,1178.78
60265,1178.78
60265,1178.78
60265,1178.78
60265,1178.78
60265,1178.78
60265,1178.78
60265,1178.78
60265,1178.78
60267,585.669
60267,585.669
60267,585.669
60267,585.669
60267,585.669
60267,585.67
60268,534.443
60268,534.444
60268,534.444
60268,534.444
60268,534.444
60268,534.444
60268,534.444
60268,534.445
60268,534.445
60268,534.445
60268,534.445
60271,1530.5
60271,1530.5
60271,1530.5
60271,1530.5
60271,1530.5
60271,1530.5
60271,1530.5
60272,651.636
60272,651.636
60272,651.637
60272,651.637
60272,651.637
60272,651.637
60272,651.637
60272,651.637
60272,651.637
60274,4819.58
60274,4819.58
60274,4819.58
60274,4819.58
60274,4819.58
60274,4819.58
60274,4819.58
60274,4819.58
60274,4819.58
60274,4819.58
60274,4819.58
60274,4819.58
60274,4819.58
60274,4819.58
60274,4819.58
60274,4819.58
60274,4819.58
60276,18.1924
60276,18.1924
60276,18.1924
60276,18.1925
60276,18.1925
60276,18.1926
60276,18.1928
60276,18.1929
60279,464.936
60279,464.936
60279,464.936
60279,464.937
60279,464.937
60279,464.937
60281,4212.14
60281,4212.14
60281,4212.14
60281,4212.14
60281,4212.14
60281,4212.14
60281,4212.14
60281,4212.14
60281,4212.14
60282,441.089
60282,441.089
60282,441.089
60282,441.09
60282,441.09
60282,441.09
60282,441.09
60282,441.09
60283,2398.98
60283,2398.98
60283,2398.98
60283,2398.98
60287,2193.59
60287,2193.59
60287,2193.59
60287,2193.59
60287,2193.59
60287,2193.59
60287,2193.59
60289,1635.26
60289,1635.26
60289,1635.26
60289,1635.26
60289,1635.26
60289,1635.26
60290,2275.76
60290,2275.76
60290,2275.76
60290,2275.76
60290,2275.76
60290,2275.76
60290,2275.76
60291,2322.96
60291,2322.96
60291,2322.97
60291,2322.97
60291,2322.97
60291,2322.97
60291,2322.97
60291,2322.97
60291,2322.97
60291,2322.97
60294,1073.06
60294,1073.06
60294,1073.06
60294,1073.06
60294,1073.06
60294,1073.06
60295,964.674
60295,964.674
60295,964.674
60295,964.674
60295,964.674
60295,964.674
60295,964.674
60295,964.674
60298,4674.1
60298,4674.1
60298,4674.1
60298,4674.1
60298,4674.1
60298,4674.1
60298,4674.1
60300,350.205
60300,350.205
60300,350.205
60300,350.205
60300,350.205
60300,350.205
60300,350.205
60300,350.205
60302,3508.12
60302,3508.12
60302,3508.12
60302,3508.12
60302,3508.12
60302,3508.12
60302,3508.12
60304,3564.23
60304,3564.23
60304,3564.23
60304,3564.23
60304,3564.23
60304,3564.23
60304,3564.23
60312,4448.35
60312,4448.35
60312,4448.35
60312,4448.35
60312,4448.35
60312,4448.35
60312,4448.35
60313,1018.66
60313,1018.66
60313,1018.66
60313,1018.66
60313,1018.66
60313,1018.66
60316,261.171
60316,261.172
60316,261.172
60316,261.172
60316,261.172
60316,261.172
60316,261.172
60320,3318.25
60320,3318.25
60320,3318.25
60320,3318.25
60321,1651.76
60321,1651.76
60321,1651.76
60321,1651.76
60321,1651.76
60326,356.641
60326,356.641
60326,356.641
60326,356.641
60326,356.641
60326,356.641
60326,356.641
60328,472.455
60328,472.455
60328,472.455
60328,472.455
60328,472.455
60329,1448.27
60329,1448.27
60329,1448.27
60329,1448.27
60329,1448.27
60329,1448.27
60329,1448.27
60334,4068.29
60334,4068.29
60334,4068.29
60334,4068.29
60334,4068.29
60334,4068.29
60334,4068.29
60335,1149.64
60335,1149.64
60335,1149.64
60335,1149.64
60335,1149.64
60335,1149.64
60335,1149.64
60335,1149.64
60338,2327.31
60338,2327.31
60338,2327.31
60338,2327.31
60338,2327.31
60338,2327.31
60338,2327.31
60338,2327.31
60338,2327.31
60338,2327.31
60338,2327.31
60338,2327.31
60338,2327.31
60338,2327.31
60338,2327.31
60338,2327.31
60340,2318.98
60340,2318.98
60340,2318.98
60340,2318.99
60340,2318.99
60340,2318.99
60340,2318.99
60343,4226.2
60343,4226.2
60343,4226.2
60343,4226.2
60343,4226.2
60343,4226.2
60343,4226.2
60343,4226.2
60343,4226.2
60343,4226.2
60343,4226.2
60346,993.274
60346,993.274
60346,993.274
60346,993.274
60346,993.274
60346,993.274
60347,1250.41
60347,1250.41
60347,1250.41
60347,1250.41
60347,1250.41
60347,1250.41
60348,592.698
60348,592.698
60348,592.698
60348,592.698
60348,592.698
60348,592.699
60348,592.699
60348,592.699
60349,5575.2
60349,5575.2
60349,5575.2
60349,5575.2
60349,5575.2
60351,4787.18
60351,4787.18
60351,4787.18
60351,4787.18
60351,4787.18
60351,4787.18
60352,3540.09
60352,3540.09
60352,3540.09
60352,3540.09
60352,3540.09
60352,3540.09
60352,3540.09
60353,1452.13
60353,1452.13
60353,1452.13
60353,1452.13
60353,1452.13
60353,1452.13
60353,1452.13
60353,1452.13
60353,1452.13
60353,1452.13
60353,1452.13
60353,1452.13
60353,1452.13
60353,1452.13
60353,1452.14
60353,1452.14
60353,1452.14
60353,1452.14
60359,882.1
60359,882.1
60359,882.1
60359,882.1
60359,882.101
60359,882.101
60359,882.101
60359,882.101
60359,882.101
60359,882.101
60360,1255.47
60360,1255.47
60360,1255.47
60360,1255.47
60360,1255.47
60361,995.444
60361,995.444
60361,995.444
60361,995.444
60361,995.444
60361,995.444
60361,995.444
60361,995.444
60362,6052.47
60362,6052.47
60362,6052.47
60362,6052.47
60362,6052.47
60362,6052.47
60362,6052.47
60365,388.623
60365,388.623
60365,388.623
60365,388.623
60365,388.623
60365,388.623
60365,388.624
60365,388.624
60365,388.624
60365,388.624
60365,388.624
60365,388.624
60365,388.624
60365,388.624
60372,1109.24
60372,1109.24
60372,1109.24
60372,1109.24
60372,1109.24
60372,1109.24
60372,1109.24
60372,1109.24
60372,1109.24
60373,2415.75
60373,2415.75
60373,2415.76
60373,2415.76
60374,3681.81
60374,3681.81
60374,3681.81
60374,3681.81
60374,3681.81
60374,3681.81
60376,2178.83
60376,2178.83
60376,2178.83
60376,2178.83
60376,2178.83
60376,2178.83
60376,2178.83
60378,7529.25
60378,7529.25
60378,7529.25
60378,7529.25
60378,7529.25
60378,7529.25
60378,7529.25
60378,7529.25
60378,7529.25
60379,10071
60379,10071
60379,10071
60379,10071
60385,1831.47
60385,1831.47
60385,1831.48
60385,1831.48
60385,1831.48
60385,1831.48
60385,1831.48
60385,1831.48
60385,1831.48
60385,1831.48
60385,1831.48
60385,1831.48
60395,1717.76
60395,1717.76
60395,1717.76
60395,1717.76
60395,1717.76
60395,1717.76
60395,1717.76
60395,1717.76
60398,331.831
60398,331.831
60398,331.831
60398,331.832
60398,331.832
60398,331.832
60398,331.832
60398,331.832
60401,791.574
60401,791.574
60401,791.574
60401,791.574
60401,791.574
60402,819.651
60402,819.652
60402,819.652
60402,819.652
60402,819.652
60405,5932.68
60405,5932.68
60405,5932.68
60405,5932.68
60405,5932.68
60405,5932.68
60405,5932.68
60405,5932.68
60405,5932.68
60406,1130.87
60406,1130.87
60406,1130.87
60406,1130.87
60406,1130.87
60406,1130.87
60406,1130.87
60406,1130.87
60412,896.104
60412,896.105
60412,896.105
60412,896.105
60412,896.105
60412,896.105
60412,896.105
60412,896.105
60412,896.105
60416,2191.42
60416,2191.42
60416,2191.42
60416,2191.42
60416,2191.42
60416,2191.42
60416,2191.42
60416,2191.42
60417,1757.31
60417,1757.31
60417,1757.31
60417,1757.31
60417,1757.31
60417,1757.31
60417,1757.31
60418,2519.53
60418,2519.53
60418,2519.53
60418,2519.53
60418,2519.53
60418,2519.53
60418,2519.53
60431,4020.71
60431,4020.71
60431,4020.71
60431,4020.71
60431,4020.71
60431,4020.71
60431,4020.71
60431,4020.71
60432,2134.55
60432,2134.55
60432,2134.55
60432,2134.55
60432,2134.55
60432,2134.55
60432,2134.55
